,provider_id,npi,provider_specialty,provider_state,provider_key,gold_run_id,gold_processed_timestamp
261,PROVIDER_1341,1341,207RC0000X,DE,cd9c5557248efd575bf0bd6cdb5e1b667a3423734f21f2d5f7cf397af3ff5f55,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
262,PROVIDER_1029,1029,207P00000X,AK,4cc2961014e6c58d1cb421a64005245d7b39aaeb0acd2307b6cfc33ca24e86de,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
263,PROVIDER_1438,1438,207RG0100X,AZ,cb31061861735b79e3e8a3928de797d77fd696269580f760b526bf192211e4d3,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
264,PROVIDER_1835,1835,208000000X,HI,6806b544a457e073ebbfc8be9ebed0a3b0ac9cb3771ef6af8e73618007e43c82,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
265,PROVIDER_1407,1407,208200000X,IL,f0022a9bb23b57a3ecb78d223c29095ebfb7141a6afba25210cf9f08b6c5beac,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
266,PROVIDER_1721,1721,208000000X,KY,1bb604acd8ca0bff77ef3057733b1fe48e7327def371acd797f61646674fd60f,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
267,PROVIDER_1974,1974,207X00000X,DC,95acf64472315e8ef221301022c74cb2933f617b39dae73421df62a1aa3e1418,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
268,PROVIDER_1208,1208,207R00000X,NY,23affcd2ae9993b9acf79971ed2c725da015a1504545902ff49ce30f64832554,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
269,PROVIDER_1277,1277,207RC0000X,NJ,ae1489803265b5ac5339fc31a03405d0c42afe850b71ea3f0af9c74dc5851dd7,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
270,PROVIDER_1326,1326,208500000X,VA,2efb13f9d71c116c953b7256a137b2608a5fa420c4023a3fd5de5adfb4193b65,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
271,PROVIDER_1190,1190,208700000X,IN,c042bfef84cb9f9ef491e12aa651d41b40f1cde57165a3e7549abb6b13bfba9e,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
272,PROVIDER_1582,1582,208200000X,MT,651d8e1e7f3f3ce0272ae9c4da49339e9fb927e610bd1deb3e265132a070853c,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
273,PROVIDER_1576,1576,208800000X,RI,a0baa2cc970078cc93f6c93d79a66db21e0c3f7e7024131d1ff041c142344754,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
274,PROVIDER_1167,1167,207P00000X,AZ,19c42043f2b0628b922bcd9837e60f8d667ddba1c30f388fe00fa0ee19f62ea4,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
275,PROVIDER_1917,1917,207P00000X,NY,69678123bc12dd4a8456f142eab190b189aa5aa9218c92a49be706f0427de87a,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
276,PROVIDER_1012,1012,208600000X,IA,5f30e0a25fcda1168bb78f361561ad4cdb164ffc42667d34f53f21fcbdf8704f,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
277,PROVIDER_1328,1328,207RX0202X,UT,0f3bf0075e4eb1c2314ecc1f7b7e80639313499437db95aea1fa0087b0bb9913,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
278,PROVIDER_1735,1735,208500000X,AK,8bf0a5d956bf5fc44537e12d0d6fe4ad6a83da119b027be2644abf17d1083a58,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
279,PROVIDER_1140,1140,208300000X,AK,e9ed3e3c5df0327db862aa0eb158ba5c5230416ece144235c7986f54746c7640,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
280,PROVIDER_1198,1198,208400000X,CO,c980b53cec4f9349ed1f7f58269829ddb782745b049de8770606a45e9094e9be,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
281,PROVIDER_1743,1743,208800000X,KY,5b2cdf0dc535e4cd912849f8731f8e382bb8238a063bc63a2abf659cc95b5986,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
282,PROVIDER_1826,1826,207RC0000X,LA,466d92362e76dba7ade74072789bb4e97ac0ffa52a98b7e79c2ffe4777fafb7f,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
283,PROVIDER_1238,1238,207RG0100X,OR,f1a8df40f955020262ef24ab4b47555604122d6e58d7072f3e25f581fb4bae4f,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
284,PROVIDER_1240,1240,207R00000X,GA,486027410d52acd4d6461845c5b5991ee3161c00ae0aaf7002092b176ea81e2e,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
285,PROVIDER_1765,1765,207RC0000X,PA,93c30ebf2cc1ae63170874b0b19975dfd76cea48335ff7a5ded883b75e269064,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
286,PROVIDER_1946,1946,207R00000X,LA,902d583d31dc87eff13f4a710f3a57d37dcbe2aa1c5da2831f4c0f4abcfb06e6,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
287,PROVIDER_1682,1682,207RX0202X,IA,d256c414409ad1602958f2aaa5de5f54ca92772ebb581b36ca0c2acf61f936ee,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
288,PROVIDER_1972,1972,207RX0202X,NM,d3294e12de92f45b7d0eec6106408c98133f5a8f1bda4eb7306c6817f9169fe1,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
289,PROVIDER_1423,1423,207RC0000X,CA,759f4dee7291ea10fb335eacef2ac4c6778599d01a62f3a2080ef56b4c598d69,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
290,PROVIDER_1080,1080,207RG0100X,IL,84e6b1ea8dd312be8f618dcde6fdf1daf63ad20138d47e0118c11ab51d1b7a6a,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
291,PROVIDER_1334,1334,208600000X,OR,6800f4416d033225677541e5a39b5cd32ea43ff6da5a448febe1111a899f6b0a,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
292,PROVIDER_1913,1913,208700000X,NH,951eebea8b1a087ba86da7f3fc1cd8399c4dd1eca498be926c027ec1289063ff,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
293,PROVIDER_1046,1046,208600000X,CO,0de258dc7c0c6ac0e37d9c40cca9a304bd2cae09a0dd662d12275dab098a2ca7,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
294,PROVIDER_1840,1840,208000000X,IL,11c12d02771a793aed940ed35f70c3ea2aa63e2e042362bd7ddfe07505a38f0b,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
295,PROVIDER_1624,1624,208200000X,KY,0d2dd55f940bc588ca7b50f05b098e1ee2863717f1edf40c8bbc31340f7e157e,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
296,PROVIDER_1488,1488,208300000X,CO,ee7ee0dfc8b19a286b8b9a67314138583fc9893b25e59bfe90ba1c0b239eb4b5,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
297,PROVIDER_1150,1150,207RG0100X,SD,d8d81e49bae129bf8d045abac424ea235b3e64e8c8f77448d812fca4b79dd21b,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
298,PROVIDER_1938,1938,208800000X,MO,5e683ffc2241ab38a9727c0f46a41efe04d3b500fd2fea92261627cb73a6d30a,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
299,PROVIDER_1786,1786,207RC0000X,IN,6cae37b5ef8d2deb5a1740d1d32cb33022c5e0001ed9582bcb89a5af26f84848,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
300,PROVIDER_1075,1075,207RC0000X,WA,6c52b331bbac2d13833e3aa0669db06f37223b49483e2cf329b315d6481e57f0,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
301,PROVIDER_1365,1365,207RC0000X,MI,6d609a2fb673238c0b998dd1629b5fc490c403e4b089769805ed7567fd86ab15,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
302,PROVIDER_1931,1931,208000000X,IN,9749b52398961c1c3affe7c107ebf5bdef0b544bc148fdfed26e4378cce8276c,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
303,PROVIDER_1215,1215,207RX0202X,NH,8aeb07dd18dec6ac86f169476c62492aacd16d41b9e3cf3f419420948e2eb50c,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
304,PROVIDER_1662,1662,207RG0100X,CA,6314775c58ba9c1497c17c48cee58328e804c2608a6eb978597aa522f4b7a007,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
305,PROVIDER_1953,1953,208000000X,NC,4e2e9b4199c05702116d819f6e43b70100b01206b3013ee502e8803fc975acf9,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
306,PROVIDER_1787,1787,208800000X,AZ,372f5ab4ba59acf8466c180c75691f7a8752891eadc38c2b16031597cd7574db,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
307,PROVIDER_1031,1031,208100000X,TN,73c332e7fdf8381ea536bccdd38780ac8990272cfa0d6e354e51beea942474a7,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
308,PROVIDER_1970,1970,207Q00000X,AL,460a09ac723fced26afc80c6309cfc46c607047ce4b11c0aae3a1852444d8e31,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
309,PROVIDER_1907,1907,208700000X,RI,7a8cb4cc3454825ad82698a7e564732b09697219d4e3a6e23f5e3cde2ea9f87b,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
310,PROVIDER_1337,1337,207RX0202X,MA,c3f5031ff3fb2f333da1eab1a0d857919c400abc56ff017fe29142f18abfa1d4,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
311,PROVIDER_1948,1948,207RC0000X,VT,1a75a6df8b33c0c80eb7df18cd3d3cfdc169a51a13a26d168902c9f1d7420319,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
312,PROVIDER_1659,1659,208300000X,NM,1ddc16b0f60a6d2780c710be701a9b02b8bb789feadf8d2f2ef5e820a3b2effc,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
313,PROVIDER_1298,1298,208800000X,FL,7feceb245e3a44511eee327a20dd068f9c877297084975f4b56960d0066ecfa2,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
314,PROVIDER_1545,1545,207RC0000X,ND,64e26010f59ae15f910703cd405d828fc15f4fb534d0405edaa720722ef4bd56,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
315,PROVIDER_1647,1647,208100000X,SD,8926cec0af48fa0387511a6f02dc0ebe24e9feddecc57cbe19a03b69cc6ce659,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
316,PROVIDER_1516,1516,208200000X,MT,d636acff149a3f19045ff99732f8ce1519428f1aaa2fd4939f53dd9b1b7c7867,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
317,PROVIDER_1276,1276,208400000X,HI,e99c9867fde57ece06071dbff3e575357eeb74aa27f334b2db81fe3109f88874,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
318,PROVIDER_1992,1992,208500000X,AL,85ffb3cb2c4801e6bc6666e07b434df88820b271c262779a611b2fca894b58f2,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
319,PROVIDER_1779,1779,207P00000X,VA,d0e9e683127e1a4ce755880843eceb9a045baf877c5187de15110b78d7d46aae,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
320,PROVIDER_1474,1474,208500000X,ID,e821de29a4f52488aadd469dcbbe4c2c46f6dd3d03e4c030db7e806889f78a0e,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
321,PROVIDER_1351,1351,207R00000X,HI,ba98c890e9c319695b25d15f23a9c2ae60a3deb738749a812b842fc2f8e215b2,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
322,PROVIDER_1251,1251,207RG0100X,IL,1c7e04267f8fceaa7bab57a0af39fa3a879d8d837e32f7de0efe578b7e86f63d,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
323,PROVIDER_1903,1903,208000000X,WI,fbcfa5ce0933765c49aac1f974a8fd1cd3dfb5b590eadaa62971a151088c27f4,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
324,PROVIDER_1551,1551,207X00000X,AR,fa069e7b2a0553c39f6d927df4b630706fc096fea30bb1d7fbdeb0797c4144ee,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
325,PROVIDER_1214,1214,207RC0000X,MI,d9be1ee221baa4cfa173b60bce7faaa27cdaa5a4557e8372528a7626e3dc512b,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
326,PROVIDER_1410,1410,208400000X,CA,5e7acc42848bafe9723b39df5175370d4e6e675825c2d69b5c46b17899fbeb7d,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
327,PROVIDER_1940,1940,207RX0202X,OR,56582b2707fb2514617025a6f1a8cacca1a87295b2b0edfe133596e8573d6d8d,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
328,PROVIDER_1850,1850,207R00000X,OR,57f919251715695dede34dc7f88500c4d7c57862dccf2ea5d3251c28a1844bc7,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
329,PROVIDER_1847,1847,208600000X,ME,2df4f04aa6e1f41843803b1ce37b817dcb13ee31ae9972863878ff9653b4ea51,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
330,PROVIDER_1663,1663,207Q00000X,MA,2925973dbd560946da5657a8c6c80ee8b08c7a7be36d4a2678411d2f651b32cd,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
331,PROVIDER_1074,1074,207RX0202X,UT,4a7a53cb6976c2525f2f4523c18ed9b38c96f3e6d9d60e4213c05969f3ff9bd4,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
332,PROVIDER_1501,1501,207RG0100X,NE,7989beebb951c06fa1ef22b01daef22427320253938d48239c3612e7b8659896,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
333,PROVIDER_1158,1158,208300000X,IA,87ddd17503957ca8c553d3fe24435c7f53fc262a5663440cde0d4154ed737fbe,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
334,PROVIDER_1869,1869,208700000X,MT,b450edda5a5ae2c2f872fa908077387d3549269e331648fa2db21defb4df137a,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
335,PROVIDER_1888,1888,207RC0000X,MD,d3030c8230c773b4fdcf2da52ed50568bbb3b30ee0cdb72a303d26bef9238547,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
336,PROVIDER_1782,1782,208600000X,IA,24b5f410265db812b2927766c6626bdd6492ae304446e4f433e492398e3807df,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
337,PROVIDER_1837,1837,207R00000X,ME,bb890d6a1468d409462be3ec0b80370f2348f57f1aed5b752e7a5f2b7d6816a1,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
338,PROVIDER_1842,1842,208300000X,IL,2d58aaebd2d60fb0c69eb14750013007f9df350b3445d7944f057696b183ef06,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
339,PROVIDER_1320,1320,208100000X,WY,f5ee9231c676fabbe48c12deba986fe0f33939887bd7ca8d3a9365a477885057,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
340,PROVIDER_1137,1137,208600000X,WY,82ad52fa339f66ef6ab29bc7ff105ce401f17a2d3437acbf9304f12e2021b227,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
341,PROVIDER_1640,1640,207RC0000X,ND,67c3314c23673e590f55860ab2f45a88ae9297bee08517252ab42e936977a370,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
342,PROVIDER_1771,1771,208700000X,CA,bd465e1816ad7d07d618e59fb74f9e8a279e5abdc00f629821f29ff38be2d0cb,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
343,PROVIDER_1124,1124,207X00000X,MA,4caaeb4d4361637d0bb143d03fe25fb47840f1427e503b3d4d65d4e265d742e0,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
344,PROVIDER_1962,1962,208800000X,MS,29fd7a8df5bfaf9404c553b548119eb4ae297a3ee2191ce3c8d5553e75a0286a,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
345,PROVIDER_1789,1789,208200000X,MS,e018a4d197fbbd802d87caa9efa4360244af741a1c73199770b2925526a46cb0,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
346,PROVIDER_1836,1836,207P00000X,TX,475cbfe759ac6fc4ac5e0e3a5ff8df93945b78dea0fb966aef5c294d04dddbc4,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
347,PROVIDER_1975,1975,207RG0100X,MN,c69771cdd2c4af51b8c2eae609ed10434a4146a76c9ef44dc63fed6d105750b3,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
348,PROVIDER_1091,1091,208700000X,ND,e481c1785d31d961e2a83c3a289964b894528010d14f817a560522a247492673,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
349,PROVIDER_1309,1309,208300000X,TN,51743a0d00abe2a97029b7b535d03a7bd2c3643124e5892c4aec1d95bf155481,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
350,PROVIDER_1202,1202,208500000X,MT,3ed8e97c3bc1630f4347ee171e4d70d0108a2c5b1b3b602b67fa80f912377ee6,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
351,PROVIDER_1116,1116,207R00000X,CO,372f23887dcf704f7f48ff859d4a84f7beac6412b7931caffd4aa9f5f97db779,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
352,PROVIDER_1482,1482,208800000X,WY,c04dd896a35f7d705473dc93dcbe0a49cc34b39f998df97040fcf0d1886834ed,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
353,PROVIDER_1395,1395,207P00000X,NJ,da4577c72b1e899dc65e2a147094e49dee3b9d76225ade8076418b9354007580,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
354,PROVIDER_1960,1960,207R00000X,IA,8211d6ff277642917058f0961a8d9f08928084d1c579323771270a2efd1cb195,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
355,PROVIDER_1261,1261,208700000X,UT,26441534ff29e9138b1ef480e1ec87904f9d19698000c5f6a7e2845d82579235,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
356,PROVIDER_1110,1110,208400000X,UT,48584c2314c94caaff648a1a6f65f158d21c6d63ef672292c536205a3bf76c9b,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
357,PROVIDER_1629,1629,208400000X,MA,880b45d807a4033e73a8c693477a752ee90562e34800fbd6c96098de0763363d,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
358,PROVIDER_1182,1182,207RX0202X,KY,b3d14f521539de108467a5dbaaea50c552a6a3158f0dee65a13c087d74859a35,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
359,PROVIDER_1360,1360,207Q00000X,FL,3de933fdb214621e78c23d28b979cfe801d5c1a68cda203379316489d9181376,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
360,PROVIDER_1937,1937,208800000X,CT,86c4c52297194685f16d0d6054478609065322df433fc5918cda1ea0ad82d75d,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
361,PROVIDER_1448,1448,208400000X,NY,ebeb4966b3bca93375df0f8ecf9d1325882bb43e20838774ec3ef79201b36dec,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
362,PROVIDER_1123,1123,208700000X,TX,841f2a2c59a030e7f3ca1e71e0ad02c2eabc3d4936c82cf6dbc960daa0b46737,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
363,PROVIDER_1352,1352,208400000X,PA,1d18e5ae4339a42d741735b0c61746b268e6a49b2bb51b8df921ceb77ec15e08,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
364,PROVIDER_1935,1935,208300000X,MA,c5450e80309cc53c0c910a4e0cfe78e7bd67d3cd2483c3856d65f42fee7e0431,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
365,PROVIDER_1016,1016,208400000X,WY,d9c44d37a76c5f014806843214a5db188fe6ddb59f23c67109389bc6d9ee229d,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
366,PROVIDER_1296,1296,207RX0202X,AZ,c400527614ae6a8e6168e1d79530a43c60e21b7494794dd75aad3680abd57dc3,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
367,PROVIDER_1037,1037,208600000X,ID,8375d665f964131fa8f0d2338646c9e94d041fb27f37e669e8718949d43b8f91,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
368,PROVIDER_1985,1985,208700000X,RI,0049535fd19893f9753618e9e48057a18a9bfbeaa53e7dcb81e83d1c160780e0,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
369,PROVIDER_1775,1775,207Q00000X,MD,fa5f84082796546d94fc8a30b4e0de43bfc2da4db52a6e199b2aabe0fe09163d,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
370,PROVIDER_1086,1086,207RX0202X,OR,d10022a99fec0c4f2c75014c2256295bf45bad7eb58b4ae1ca360965a1367bdd,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
371,PROVIDER_1398,1398,207RC0000X,NY,aad56d71d03f25237eccb77f8e4bf3f1579775971df4fa32373bdac94527ff48,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
372,PROVIDER_1872,1872,208600000X,DE,d4bc86339c75d61a65475bf5de698f073653c8e6622f3d2d8cd8e6c90051b076,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
373,PROVIDER_1825,1825,207P00000X,HI,1a6ea72bafcfb5a4d059eb3ffcf80b24bfd4205c7355800ec55d776ea977bd3b,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
374,PROVIDER_1270,1270,207Q00000X,FL,833a3dcea5323c83c849308a985c6e15a389387a96f650a8d7aaf5431b30ffde,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
375,PROVIDER_1268,1268,208200000X,OK,ee8dba17273a92ea85be726cbe7c5f543353957f4fedeeb29c272c0056f54af4,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
376,PROVIDER_1575,1575,208200000X,UT,4764d991ea311a05604be420a62c692d4eb913f278687a68577090e2fc47d2c9,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
377,PROVIDER_1914,1914,207X00000X,MO,7d198ce885b0ee1e49205f868ad465fc55e77e4b484fa276f92a0f95bcd72784,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
378,PROVIDER_1338,1338,208200000X,VT,6319310a07ee8f831b3c0ae81e2bbd52e8721c544e30be6dc2bb3c190e2c99fb,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
379,PROVIDER_1033,1033,208300000X,WA,29e4980d4e47a5b4a1360a16a0b66b82e310a2fbc7c3ea6417417c9b3d23bc53,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
380,PROVIDER_1454,1454,207RG0100X,CT,db326c7cbc989cb13ecd73fc7686d703d8d2ff0b24805d0e18d14f81738aca0a,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
381,PROVIDER_1607,1607,207P00000X,HI,cc9247979b8db2a11edfce2496a65b83ffeb8caead632bc850f68eeaa88fd749,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
382,PROVIDER_1495,1495,208000000X,MN,e803caa4642ecd9b5c58d561c74d9c88737f2799e96b4ec02b151ff622d4abad,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
383,PROVIDER_1465,1465,208100000X,CO,ed2756fb0443831f420099cbcf2822738fcf3a1aa666b8b21d0459aca5d57d25,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
384,PROVIDER_1518,1518,207Q00000X,OR,275e3917e5e6a3186f407302dd63e470f39f815331b9eae906cb859e3ff7de44,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
385,PROVIDER_1394,1394,208800000X,MT,539654eaf677e736a61b4f75b56da4404248abf5cfdd7e6bcb4e568359ec7896,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
386,PROVIDER_1808,1808,207Q00000X,IA,24b0bb4fa33df6e4ee09afb506eb812187fb6a0cd45f7f640e8b3914d4a471ed,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
387,PROVIDER_1673,1673,207RC0000X,IA,32d561b9649482f4d8f79468addd2bcdb7b729238eaae2b021c41ca1728fd9f1,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
388,PROVIDER_1807,1807,207Q00000X,OK,e54bc3c146ccd3f339fc25b5781ed2069f4fdf2af7a2d50ce44da99e82691ff4,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
389,PROVIDER_1586,1586,208000000X,OR,84d1a0c57457d2f3e8b29aa761a4d005df86fbc136c1bd00061cec314dde502e,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
390,PROVIDER_1854,1854,207R00000X,NH,aa3a527e139d1373860fe5d366481e9ef5109c1dc3e32212c631875709f05a4d,6917fcaa-479e-49bb-8377-053b46efd197,2026-03-01 12:06:47.376235
